Record Type|Document Number|Local Report Number|Crash Severity|Private Property Indicator|Hit/Skip|Photos Taken|Reporting Agency NCIC|Number of Units|Unit in Error|Crash Date|Time of Crash|Day of Week|In City, Village, Township|FIPS Place Code|Enter Name of City, Village, Township|County|Latitude|Longitude|Crash/Loc Prefix|Location Road Name|Location Road Type|Distance from Reference|Direction from Reference|Ref Road Prefix|Reference Road Name|Reference Route Type|Reference Point Used|Crash Location|Location of First Harmful Event|Road Contour|Road Conditions - Primary|Road Conditions - Secondary|Manner of Crash Collision/Impact|Weather|Light Conditions - Primary|Light Conditions - Secondary|School Bus Related|Work Zone Related|Type of Work Zone|Location of Crash in Work Zone|Workers Present|Road Surface|Number of Lanes|Alcohol Related|Drug Related|Total Injured|Total Killed|Animal Related|Bicycle Related|Motorcycle Related|Speed Related|Pedestrian Related|Semi-Truck Related|Small Truck Related|Youth Related|Teen Related|Drinking Driver <21 Related|Senior Related|Local Information|Divided/Undivided roadway|Divided Lane Direction of Travel|Location Route Number|Location Route Type|Distance from Reference Measurement|Reference Route Number|Intersection Related|School Zone Related|Law Enforcement Present in Work Zone|Reference Road Type
C|20146132112|141016012|3|0|0|0|COP00|1|1|11252014|656|3|1|18000|Columbus|25|39.954619|82.84437||||0.0|||e main||1|1|1|1|1||1|1|4||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2/1423|1|N|270|IR|0||0|0|1|ST
C|20146132212|141017325|3|0|2|0|COP00|2|99|11252014|1523|3|1|18000|Columbus|25|39.990793|83.02507||||100.0|N||Medical Center||1|1|1|1|1||1|2|1||1|0|0|0|0.0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4/40|1|N|315|SR|3||0|0|1|DR
C|20146132312|12-1284-12|3|0|0|1|OHP12|2|1|11232014|2111|1|3|46788|Mad River (Township of)|12|39.861489|83.96509||Dayton Springfield|RD|20.0|W||Snider||1|1|1|1|2||2|4|4||1|0|0|0|0.0|2|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||2||0|0|1|RD
C|20146132388|15-1038-15|3|0|0|1|OHP15|1|1|11242014|103|2|3|69848|Salem (Township of)|15|40.834107|80.81993||||0.7|W|||SR|1|1|1|2|2||1|2|5||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0||2||411|CR|1|45|0|0|1|
C|20144033633|10850|3|0|0|0|CLP00|1|1|9132014|1230|7|1|16000|Cleveland|18|41.469968|81.69263000000002||||0.0|||CLARK||1|9|1|3|1|9.0|1|1|1||1|0|0|0|0.0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||2||00071|IR|0||0|0|1|AV
C|20146132470|73-0993-73|2|0|0|1|OHP73|1|1|11232014|1700|1|3|64206|Porter (Township of)|73|38.694146|82.80068||||0.1|N|||TR|1|1|4|1|2||1|4|3||1|0|0|0|0.0|2|2|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0||2||308|CR|1|267|0|0|1|
C|20146132540|141026276|3|0|2|0|COP00|2|2|11282014|2121|6|1|18000|Columbus|25|39.945837|83.06108||Sullivant|AV|20.0|E||S Wheatland||1|3|1|1|1||2|1|4||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||3||0|0|1|AV
C|20147056541|1443730|3|0|0|1|01802|2|1|10022014|1611|5|1|4500|Beachwood|18|41.449543|81.49119||||0.0|||HARVARD||1|1|1|1|1|9.0|2|1|1||1|0|0|0|0.0|1|3|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||1|S|271|IR|0||0|0|1|RD
C|20147056641|1402178|3|0|0|0|01851|1|1|1252014|48|7|1|75098|Strongsville|18|41.288295|81.81307||GOLDEN STAR|DR|0.0|||017148||3|1|4|3|3|4.0|1|6|5||1|0|0|0|0.0|1|2|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||2||||0||0|0|1|
C|20147056741|2014000498|2|0|0|0|04802|2|2|10022014|540|5|1|58730|Oregon|48|41.658777|83.4709||CORDUROY|RD|0.0|||EMBER||1|3|1|1|1|9.0|6|3|4||1|0|0|0|0.0|2|2|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0||2||||0||0|0|1|DR
C|20147056841|201421312|3|0|0|0|07703|2|2|9202014|2332|7|1|19778|Cuyahoga Falls|77|41.16308400000001|81.47444||GRAHAM|RD|30.0|W||GRAHAM||1|99|1|1|1|9.0|2|1|9||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0||2||||2||0|0|1|CR
C|20147056941|2014-26268|3|0|2|1|01868|3|99|8152014|1207|6|1|16000|Cleveland|18|41.487701|81.65145|W|KINSMAN|AV|0.0||N|E 55||1|99|9|2|1||2|1|1||1|0|5|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0||2||||0||1|0|1|ST
C|20147057041|1-14-2783|3|0|0|0|01600|1|98|10062014|749|2|3|50274|Mill Creek (Township of)|16|40.390316|81.8708||||0.2|S|||TR|1|1|1|1|1|9.0|1|1|1||1|0|0|0|0.0|2|2|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||2||83|SR|1|211|0|0|1|
C|20146132661|141012844|2|0|0|0|COP00|2|2|11242014|658|2|1|18000|Columbus|25|40.060567|82.97734||Karl|RD|0.0|||Morse||1|2|1|1|2||6|2|4||1|0|0|0|0.0|2|2|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0||1|E|||0||1|0|1|RD
C|20146132761|78-1333-78|2|0|0|1|OHP78|2|1|11182014|1346|3|3|13470|Champion (Township of)|78|41.283459|80.84532||||10.0|W|||SR|1|1|1|1|1||2|1|1||1|0|0|0|0.0|2|3|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0||2||206|CR|2|45|1|0|1|
C|20146132861|84-0892-84|3|0|0|1|OHP84|1|1|11262014|1330|4|3|338|Adams (Township of)|84|39.548567|81.50761||||0.1|N|||TR|1|1|4|1|5||1|2|1||1|0|0|0|0.0|4|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||115|TR|1|155|0|0|1|
C|20146132961|70-1589-70|3|0|0|1|OHP70|1|1|11232014|920|1|3|50092|Mifflin (Township of)|70|40.782308|82.41221||||0.2|E||17||2|7|4|4|2||1|1|1||1|0|0|0|0.0|2|1|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0||2||30|US|1||0|0|1|MP
C|20146133061|17-0425-88|3|0|0|1|OHP17|1|98|11282014|1700|6|3|78141|Tymochtee (Township of)|88|40.991317|83.26165||||0.1|N||0||2|1|1|1|1||1|2|1||1|0|0|0|0.0|2|2|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||2||587|SR|1||0|0|1|MP
C|20146133161|08-1228-01|3|0|0|1|OHP08|1|1|11262014|1445|4|3|8350|Bratton (Township of)|1|38.988401|83.46667||||0.3|W|||CR|1|1|4|3|1||1|1|1||1|0|0|0|0.0|2|2|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0||2||51A|CR|1|13E|0|0|1|
C|20144033760|1405595|3|0|0|0|01815|2|2|9142014|1807|1|1|16014|Cleveland Heights|18|41.495384|81.59756||S OVERLOOK|RD|0.0|||002352||3|1|1|1|1|10.0|7|1|1|3.0|1|0|0|0|0.0|2|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||2||||0||0|0|1|
C|20144033837|201407048|3|0|0|0|04807|3|3|9162014|1000|3|1|77000|Toledo|48|41.641805|83.53085|E|ONE MAIN|ST|200.0|W||BOERS-BOYER WAY||1|1|1|2|1|9.0|2|1|1||1|0|0|0|0.0|6|2|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||2||||2||0|0|1|ST
C|20144033920|14-2933|3|0|0|0|05707|2|1|9182014|1843|5|3|49392|Miami (Township of)|57|39.61605|84.22158||FERNDOWN|DR|0.0|||HUNT||1|2|1|1|1|9.0|6|1|1|7.0|1|0|0|0|0.0|2|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||2||||0||0|0|1|DR
C|20146133312|04-1404-04|2|0|0|1|OHP04|1|1|11272014|2142|5|3|33642|Harpersfield (Township of)|4|41.730294|80.98309||||0.3|W|||TR|1|1|4|1|4||1|6|5||1|0|0|0|0.0|2|2|0|0|1|0|0|0|0|1|0|0|1|1|1|0|0|CORK COLD SPRINGS|2||14|CR|1|124|0|0|1|
C|20144034032|1415153|3|0|0|0|07604|2|1|9202014|2348|7|1|12000|Canton|76|40.844334|81.38705999999998||42ND|ST|0.0|||001517||3|1|1|1|1|9.0|6|1|4||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||0|0|1|
C|20144034106|14-010192|3|0|0|0|04103|2|1|9222014|1610|2|1|74608|Steubenville|41|40.363441|80.6135||NORTH|ST|50.0|E||4TH||1|1|1|1|1|9.0|1|2|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||2||||3||0|0|1|ST
C|20144034138|14176414|3|0|0|0|02500|2|1|9232014|1600|3|3|37772|Jackson (Township of)|25|39.897633|83.0332||||0.5|N|||IR|1|1|1|1|1|9.0|2|1|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|S|71|IR|1|270|0|0|1|
C|20144034224|14-3334|3|0|0|0|03100|2|1|9232014|1415|3|3|31752|Green (Township of)|31|39.157898|84.63109||BRIDGETOWN|RD|0.0|||005527||3|10|1|2|1|9.0|9|1|1||2|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||0|0|1|
C|20146133528|12-1309-12|3|0|0|1|OHP12|1|1|11302014|331|1|3|74119|Springfield (Township of)|12|39.923177|83.74509||||10.0|E||Larchmont||1|1|3|1|1||1|1|5||1|0|0|0|0.0|2|2|1|0|0|0|0|0|0|0|0|0|0|1|1|1|0||1|E|40|US|2||0|0|1|DR
C|20146133628|78-1362-78|2|0|0|1|OHP78|2|1|11242014|632|2|3|28098|Fowler (Township of)|78|41.321039|80.7051||||0.1|N||58||2|1|1|1|2||2|2|2||1|0|0|0|0.0|2|2|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0||1|S|11|SR|1||0|0|1|MP
C|20147057104|CR14-600|3|0|2|1|02101|2|2|10032014|2100|6|1|21434|Delaware|21|40.298513|83.06165|E|WILLIAM|ST|0.0|||000127||3|1|6|1|2|9.0|6|4|4||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||2||36|US|0||0|0|1|
C|20147057203|1410020176|3|0|1|1|05702|2|1|10022014|1605|5|1|21000|Dayton|57|39.819594|84.20125999999998||NEEDMORE|RD|0.0|||001926||3|3|1|1|1|9.0|6|1|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1||1|E|||0||0|0|1|
C|20147057303|1400119|3|0|0|1|01845|2|2|9102014|1416|4|1|66894|Richmond Heights|18|41.552638|81.50355||HIGHLAND|RD|0.0|||CARY JAY||1|3|1|1|1|9.0|2|2|1||1|1|1|4|0.0|1|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||1|0|1|BL
C|20147057404|14-004023|2|0|0|0|07400|2|1|8202014|1525|4|3|36400|Hopewell (Township of)|74|41.096507|83.20100000000001||||0.0||||SR|1|2|1|1|1|9.0|2|1|1||1|0|0|0|0.0|2|2|0|0|1|0|0|0|0|0|0|0|1|1|1|0|0||2||224|US|0|53|0|0|1|
C|20147057504|14TR17521|3|0|0|0|05504|2|1|10072014|1514|3|1|77588|Troy|55|40.024951|84.23123000000002|W|MARKET|ST|0.0||||IR|1|3|1|1|2|9.0|6|4|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|1|1|1|0|0||2||55|SR|0|75|1|0|1|
C|20147057603|1409270017|3|0|2|0|05702|1|1|9272014|37|7|1|21000|Dayton|57|39.724855|84.22779|W|RIVER|RD|0.0|||GUTHRIE||1|3|1|4|1|9.0|9|1|4||1|0|0|0|0.0|1|2|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0||2||||0||1|0|1|RD
C|20146133738|49-0561-65|3|0|0|1|OHP49|2|2|11302014|2120|1|3|20156|Darby (Township of)|65|39.792971|83.23038000000003||||0.2|S||89||2|1|1|2|1||1|2|5||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0||1|N|71|IR|1||0|0|1|MP
C|20144034312|14ACR068|1|0|0|1|07905|1|1|11182014|1600|3|3|75210|Sugarcreek|79|40.5|81.66086|S|MILL|ST|0.0|||HICKORY||1|99|1|2|4|3.0|1|8|1||1|0|0|0|0.0|2|2|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0||2||||0||0|0|1|DR
C|20144034346|1415373|2|0|0|0|07604|2|1|9242014|1949|4|1|12000|Canton|76|40.8328|81.38819000000002||CLEVELAND AVE NW|AV|0.0|||31ST ST NW||1|3|1|1|1|9.0|6|1|4||1|0|0|0|0.0|2|4|0|0|2|0|0|0|0|0|0|0|0|1|0|0|1||2||||0||0|0|1|ST
C|20144034410|1409240154|2|0|0|1|05702|2|1|9242014|1517|4|1|21000|Dayton|57|39.742442|84.2146|S|BROADWAY|ST|100.0|N||STEINER||1|1|1|1|1|9.0|9|1|1||1|0|0|0|0.0|2|2|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0||2||||2||0|0|1|AV
C|20146133926|14062728|2|0|0|0|05718|3|1|11142014|1746|6|1|25396|Englewood|57|39.858545|84.28003000000002|||ST|0.0||||IR|1|2|1|1|1||2|1|4||1|0|0|0|0.0|2|4|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1||1|S|00048|SR|0|00070|0|0|1|
C|20146133990|141019671|2|0|0|0|COP00|2|2|11262014|1207|4|1|18000|Columbus|25|39.9988|83.00388000000002||Indianola|AV|15.0|S|E|14TH||1|2|1|1|1||1|2|1||1|0|0|0|0.0|2|2|0|0|1|0|0|0|0|0|1|0|0|1|0|0|0||2||||2||1|0|1|AV
C|20146134056|145012210|3|0|0|0|CIP00|2|1|11252014|1450|3|1|15000|Cincinnati|31|39.126736|84.49835|E|Mcmillan|ST|0.0|||608||3|3|1|1|1||6|1|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|2||||0||1|0|1|
C|20146134111|145012387|3|0|1|0|CIP00|1|1|12012014|20|2|1|15000|Cincinnati|31|39.192729|84.47740999999998||||0.0|||9.3||2|8|2|4|2||1|4|4||1|0|0|0|0.0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|1|N|75|IR|0||0|0|1|MP
C|20144034644|140182682|3|0|0|1|02500|2|99|10022014|1338|5|3|28280|Franklin (Township of)|25|39.922443|83.11847||||200.0|S||GEORGESVILLE||1|1|1|1|1|9.0|2|1|1||1|0|0|0|0.0|2|3|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0||1|S|270|IR|3||0|0|1|RD
C|20146134205|141035227|3|0|2|0|COP00|2|2|12012014|2106|2|1|18000|Columbus|25|40.00355|82.9844||||0.0||E|17||1|1|1|1|1||1|2|4||1|0|0|0|0.0|2|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|COPOO|1|S|71|IR|0||0|0|1|AV
C|20146134289|67-1709-67|3|0|0|1|OHP67|1|1|11282014|1330|6|3|47194|Mantua (Township of)|67|41.217502|81.3156||||0.2|N|||TR|1|1|2|2|2|7.0|1|1|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|1|0|0|0|1|1|0|0||2||155|CR|1|207|0|0|1|
C|20146134389|47-1676-47|3|0|0|1|OHP47|1|98|11302014|2003|1|3|24220|Eaton (Township of)|47|41.311129|82.02076||||0.3|S||8||2|1|1|1|1||1|1|5||1|0|0|0|0.0|2|2|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||2||83|SR|1||0|0|1|MP
C|20147057699|11527|2|0|0|0|CLP00|2|2|9292014|1716|2|1|16000|Cleveland|18|41.456481|81.78566||||0.0||W|000136||1|3|1|1|1|9.0|2|1|1||1|0|0|0|0.0|2|2|0|0|2|0|0|0|0|0|0|0|1|0|0|0|0||2||10|SR|0||0|0|1|ST
C|20147057799|140044246|2|0|0|1|01202|2|1|9192014|1140|6|1|74118|Springfield|12|39.919306|83.82164|S|YELLOW SPRINGS|ST|0.0|||000502||3|1|1|1|1|9.0|2|1|1||1|0|0|0|0.0|2|2|1|0|1|0|0|0|0|0|0|0|0|1|0|0|0||2||||0||1|0|1|
C|20147057899|9107|2|0|0|1|05000|2|2|9032014|2313|4|3|11374|Canfield (Township of)|50|41.048802|80.71112||TIPPECANOE|RD|0.0|||004795||3|1|1|1|1|9.0|2|1|5||1|0|0|0|0.0|2|2|0|0|2|0|0|0|0|0|0|0|0|0|0|0|1||2||||0||0|0|1|
C|20147057999|201406912|3|0|2|0|04807|2|2|9102014|2330|4|1|77000|Toledo|48|41.650213|83.56973||INDIANA|AV|0.0|||FOREST||1|2|1|1|2||6|4|4||1|0|0|0|0.0|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||0|0|1|AV
C|20147058100|80-14-343|3|0|0|1|08000|1|1|10012014|1935|4|3|20170|Darby (Township of)|80|40.175616|83.32849||||0.8|S||SCOTTSLAWN||1|1|1|1|1|9.0|1|1|5||1|0|0|0|0.0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||736|SR|1||0|0|1|RD
C|20147058200|14-3438|3|0|1|0|03100|2|1|9302014|1725|3|2|16028|Cleves|31|39.169403|84.7492|N|MIAMI|AV|0.0|||000613||3|1|2|1|1|9.0|1|1|1||1|0|0|0|0.0|2|2|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||0|0|1|
C|20144034730|201406776|3|0|2|0|04807|2|2|9062014|100|7|1|77000|Toledo|48|41.630704|83.55937||SOUTH|AV|50.0|W||CHAPIN||1|1|1|1|2||7|4|4||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||2||0|0|1|ST
C|20144034809|201407069|3|0|0|0|04807|2|2|9172014|800|4|1|77000|Toledo|48|41.602457|83.6256|S|BYRNE|RD|20.0|N||HEATHERDOWNS||1|1|1|1|1|9.0|2|1|1||1|0|0|0|0.0|1|2|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1||2||||2||0|0|1|BL
C|20144034868|14-90993|3|0|0|1|01818|3|1|9292014|1800|2|1|25704|Euclid|18|41.587028|81.50063||BRUSH|RD|0.0|||001500||3|1|1|2|1|9.0|2|1|1||1|0|0|0|0.0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||2||||0||1|0|1|
C|20146134572|14-09772|2|0|0|1|02301|2|1|12022014|1224|3|1|41720|Lancaster|23|39.719867|82.60159|E|SIXTH|AV|0.0||N|BROAD||1|2|1|1|2||6|2|1||1|0|0|0||2|2|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||1|0|0|ST
C|20144034998|1444533|2|0|0|1|01802|2|1|10072014|1349|3|1|4500|Beachwood|18|41.477885|81.4976||SHAKER BLVD|BL|100.0|W||RICHMOND RD||1|1|1|1|2|9.0|6|2|1||1|0|0|0|0.0|2|2|0|1|3|0|0|0|0|0|0|0|1|0|0|0|0||1|E|||2||0|0|1|RD
C|20146134652|79-1498-79|3|0|0|1|OHP79|1|98|11302014|1730|1|3|28462|Franklin (Township of)|79|40.601842|81.50331||||0.2|N||89||2|1|1|4|1||1|2|5||1|0|0|0|0.0|2|2|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1||1|S|77|IR|1||0|0|1|MP
C|20146134750|000000014-6521|3|0|0|0|05001|2|2|12022014|1158|3|3|3198|Austintown (Township of)|50|41.075843|80.73234000000002|S|Raccoon|RD|0.1|S||Wedgewood||1|1|1|1|2||2|4|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||1||0|0|1|DR
C|20146134850|78-1379-78|2|0|0|1|OHP78|2|1|11272014|1929|5|3|13470|Champion (Township of)|78|41.276168|80.84709000000002||||0.5|W||11||2|1|2|1|3|7.0|6|6|5||1|0|0|0|0.0|2|2|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0||1|W|5|SR|1||0|0|1|MP
C|20147058248|2014-1409|2|0|0|0|00915|2|1|10142014|745|3|3|78246|West Chester (Township of) AKA Union Township|9|39.335073|84.43595||UNION CENTRE|BL|50.0|N||CHAPPELL CROSSING||1|1|1|1|2|9.0|2|4|1||1|0|0|0|0.0|2|4|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||2||||2||0|0|1|BL
C|20147058347|11827|3|0|0|0|CLP00|1|99|9292014|1547|2|1|16000|Cleveland|18|41.497678|81.6788|E|14TH|ST|100.0|S||CARNAGIE||1|8|1|1|1|9.0|1|1|1||1|0|0|0|0.0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||2||0|0|1|AV
C|20147058447|11454|3|0|0|0|CLP00|2|2|9272014|1045|7|1|16000|Cleveland|18|41.451584|81.7797|W|130|ST|0.0|||003767||3|1|1|1|1|9.0|7|1|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0||2||||0||1|0|1|
C|20147058547|14-3499|3|0|0|0|03100|2|2|10052014|1550|1|3|76028|Symmes (Township of)|31|39.292659|84.31568||FIELDS ERTEL|RD|0.0|||MASON||1|2|1|1|1|9.0|7|2|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||1|0|1|RD
C|20147058646|CR14-624|3|0|0|1|02101|2|2|10122014|853|1|1|21434|Delaware|21|40.299012|83.06596|E|WILLIAM|ST|0.0|||000047||3|1|1|1|1|9.0|6|1|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0||2||||0||1|0|1|
C|20147058746|1415759|3|0|0|1|01852|1|1|9122014|135|6|1|78932|University Heights|18|41.49423|81.53988000000003||BETHANY7 RD|RD|0.0|||003890||3|1|6|3|1|9.0|9|2|4||1|0|0|0|0.0|2|2|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0||2||||0||0|0|1|
C|20146134986|14-11761|3|0|0|1|05213|1|1|11272014|155|5|3|51856|Montville (Township of)|52|41.121273|81.79867||MONTVILLE|DR|0.0|||RIDGEWOOD||1|3|1|1|1||1|2|4||1|0|0|0||2|2|1|0|0|0|0|0|0|0|0|0|1|1|0|0|0||2||||0||0|0|0|RD
C|20144035129|1-14-2160|3|0|0|0|06900|1|98|9212014|2022|1|3|32228|Greensburg (Township of)|69|41.00612|84.18703000000002||CO RD L|RD|0.5|E|||SR|1|1|1|1|1|9.0|1|2|5||1|0|0|0|0.0|2|2|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||2||||1|115|0|0|1|
C|20146135079|141039102|2|0|0|0|COP00|2|2|12032014|853|4|1|18000|Columbus|25|39.973229|83.15296||Hartford Vlg|BL|5.0|S||Feder||1|3|1|1|2||6|2|1||2|0|0|0|0.0|2|4|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0||2||||2||1|0|1|RD
C|20146135145|04-1416-04|3|0|0|0|OHP04|1|98|11302014|1|1|3|38514|Jefferson (Township of)|4|41.783698|80.73382||||0.5|N||90||2|1|1|1|1||1|2|5||1|0|0|0|0.0|2|2|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1||2||11|SR|1||0|0|1|MP
C|20146135185|09-0731-09|2|0|0|1|OHP09|2|2|12022014|712|3|1|49840|Middletown|9|39.522043|84.35264000000002||Breiel|BL|0.0|||Forest Hills Drive||1|2|1|1|1||6|2|4||1|0|0|0|0.0|2|3|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0||1|N|||0||1|0|1|DR
C|20144035299|2014-1415|3|0|0|0|00915|2|1|10142014|1706|3|3|78246|West Chester (Township of) AKA Union Township|9|39.338382|84.44407||UNION CENTRE|BL|150.0|E||BECKETT||1|1|1|1|2|9.0|2|4|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0||2||||2||0|0|1|RD
C|20146135316|09-0741-09|3|0|2|1|OHP09|2|2|12032014|2135|4|1|49840|Middletown|9|39.503074|84.39882||Calumet|AV|0.0|||1503||3|1|1|1|1||7|1|4||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||0|0|1|
C|20146135416|2014000037897|2|0|0|1|08304|2|1|11262014|2029|4|1|48188|Mason|83|39.34461500000001|84.31026||Mason-Montgomery Road|RD|0.0|||Tylersville||1|2|1|1|1||3|2|4||1|0|0|0||2|4|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0||2||||0||1|0|0|RD
C|20146135516|145012576|3|0|0|0|CIP00|3|1|12042014|1307|5|1|15000|Cincinnati|31|39.132821|84.52031||Clifton|AV|0.0|||2727||3|1|1|1|2||2|5|1||1|0|0|0|0.0|2|5|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|5|2||||0||0|0|1|
C|20146135616|20144311|3|0|0|0|01820|2|2|11202014|740|5|1|29428|Garfield Heights|18|41.417442|81.60632||Turney|RD|0.0|||5326||3|1|1|1|1||2|2|1||1|0|0|0|0.0|2|4|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1||2||||0||0|0|1|
C|20146135715|28-1248-28|3|0|0|1|OHP28|2|1|12032014|855|4|3|2904|Auburn (Township of)|28|41.388252|81.28036||||0.1|W|||CR|1|10|1|1|2||6|2|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0||2||0011|CR|1|0606|0|0|1|
C|20146135815|13-2632-13|2|0|0|1|OHP13|1|1|12012014|1645|2|3|62540|Pierce (Township of)|13|38.994222|84.23478||||0.2|E||4||2|1|1|2|2||1|4|1||1|0|0|0|0.0|2|2|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0||2||749|SR|1||0|0|1|MP
C|20146135915|2014000046778|3|0|0|0|03142|2|1|11242014|1450|2|3|21504|Delhi (Township of)|31|39.23745|84.6259|W|Blue Rock|HW|0.0|||0032||2|1|1|1|1||7|2|1||1|1|1|3|0.0|2|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|2|1|W|||0||0|0|2|MP
C|20146136015|18-0573-18|3|0|2|1|OHP18|3|1|11272014|645|5|1|49644|Middleburg Heights|18|41.351689|81.818||||0.1|S||234||2|1|1|1|3||2|6|4||1|0|0|0|0.0|2|3|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0||1|S|71|IR|1||0|0|1|MP
C|20147058905|14-14457|3|0|0|1|03112|1|1|10062014|32|2|1|27706|Forest Park|31|39.298408|84.52677||||0.0|||000039||2|1|1|1|2|9.0|1|2|4||1|0|0|0|0.0|2|3|1|1|0|0|0|0|0|1|0|0|0|0|0|0|0||1|W|275|IR|0||0|0|1|MP
C|20147059005|1416511|2|0|0|1|07604|2|1|10132014|1327|2|1|12000|Canton|76|40.849995|81.39296||47TH|ST|0.0|||CLEVELAND||1|2|1|1|1|9.0|6|2|1||1|0|0|0|0.0|2|4|0|0|1|0|0|0|0|1|0|0|0|1|1|0|0||2||||0||1|0|1|AV
C|20147059105|1409260200|3|0|0|1|05702|2|1|9262014|1639|6|1|21000|Dayton|57|39.761422|84.25313||HOOVER|AV|100.0|E|N|GETTYSBURG||1|1|1|1|1|9.0|6|1|1||1|0|0|0|0.0|2|2|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0||2||||2||0|0|1|AV
